query,source,author,title,description,url,publishedAt,content,similarity,publishedAt_dt,is_clickbait_candidate,is_clickbait_bottom5pct
India environment,Ndtvprofit.com,Srinath Sridharan,opinion: beyond the surname: how heirs find their own way to lead,"In family businesses, succession is rarely a clean handover of shares and titles. It’s an unspoken apprenticeship that begins early, through conversations at the dinner table, visits to factories, and celebrations of milestones. The walls carry photographs of…",https://www.ndtvprofit.com/opinion/beyond-the-surname-how-heirs-find-their-own-way-to-lead,2025-08-18T05:50:42Z,ive been wondering if im enjoying what im doing. is this what i want to do for the next many years? these are not the words of a young jobseeker. they came from a business family successor whose pla… [+3133 chars],0.29479128,2025-08-18 05:50:42+00:00,True,False
India environment,The Times of India,Kshitij Anand,debt market to deepen as overseas participation rises after rating upgrade: vijay kuppaa,"India's sovereign rating upgrade is poised to boost foreign investor confidence in its debt market, potentially leading to global debt index inclusion and attracting long-term institutional investors. Increased overseas participation in government securities …",https://economictimes.indiatimes.com/markets/bonds/debt-market-to-deepen-as-overseas-participation-rises-after-rating-upgrade-vijay-kuppaa/articleshow/123356228.cms,2025-08-18T05:00:10Z,"indias recent sovereign rating upgrade is set to enhance foreign investor confidence in its debt market.in an interview with etmarkets, vijay kuppa, director, bidd, said the upgrade strengthens india… [+5241 chars]",0.66684407,2025-08-18 05:00:10+00:00,False,False
India environment,The Times of India,Kshitij Anand,debt market to deepen as overseas participation rises after rating upgrade: vijay kuppaa,"India's sovereign rating upgrade is poised to boost foreign investor confidence in its debt market, potentially leading to global debt index inclusion and attracting long-term institutional investors. Increased overseas participation in government securities …",https://economictimes.indiatimes.com/markets/bonds/debt-market-to-deepen-as-overseas-participation-rises-after-rating-upgrade-vijay-kuppaa/articleshow/123356102.cms,2025-08-18T05:00:10Z,"indias recent sovereign rating upgrade is set to enhance foreign investor confidence in its debt market.in an interview with etmarkets, vijay kuppa, director, bidd, said the upgrade strengthens india… [+5241 chars]",0.66684407,2025-08-18 05:00:10+00:00,False,False
India environment,The Irish Times,Sylvia Thompson,what happens to trousers put in an dublin clothes bank? one pair was tracked to libya,Charity calls for stricter regulation of second-hand clothing after it followed items,https://www.irishtimes.com/environment/2025/08/18/what-happens-to-a-pair-of-trousers-put-in-a-clothing-bank-one-charity-tracked-them-through-poland-germany-and-libya/,2025-08-18T05:00:00Z,"a pair of trousers bought in penneys and later put in a clothing bank in dublin has travelled through poland, germany and were last seen in libya. that is according to preliminary data from a forth… [+6345 chars]",0.8064662,2025-08-18 05:00:00+00:00,False,False
India environment,Yale.edu,,"in india, a young poacher evolves into a committed conservationist","In “Chasing Birds” — Second-Place Winner of the 2025 Yale Environment 360 Film Contest — filmmaker Salma Sultana Barbhuiya explores how Rustom Basumatary, who came of age during a time of violent conflict in the Indian state of Assam, found identity and purpo…",https://e360.yale.edu/features/2025-film-contest-second-place-india-birder,2025-08-18T04:00:00Z,"in the late 1980s, the indigenous bodo people, in the northeastern indian state of assam, intensified their advocacy for political and cultural autonomy. militants took up arms, looting and carrying … [+1748 chars]",0.21768773,2025-08-18 04:00:00+00:00,True,False
India environment,Skepticalscience.com,,factcheck: trump’s climate report includes more than 100 false or misleading claims,"This is a re-post from Carbon Brief
A “critical assessment” report commissioned by the Trump administration to justify a rollback of US climate regulations contains at least 100 false or misleading statements, according to a Carbon Brief factcheck involving d…",https://skepticalscience.com/factheck-trump-climate-report-100.html,2025-08-18T03:24:13Z,factcheck: trumps climate report includes more than 100 false or misleading claims posted on 18 august 2025 by guest author this is a re-post from carbon brief a “critical assessment” report commi… [+21760 chars],0.93948585,2025-08-18 03:24:13+00:00,False,False
India environment,Linkedin.com,Digimark Insight,"amazon marketing service market size 2026 | market intelligence, trends & share 2033",Amazon Marketing Service Market Revenue was valued at USD 4.5 Billion in 2024 and is estimated to reach USD 9.,https://www.linkedin.com/pulse/amazon-marketing-service-market-size-2026-intelligence-ydsec,2025-08-18T03:08:15Z,"amazon marketing service market: key highlights segment insights: performance-based marketing continues to dominate the amazon ecosystem, with sponsored products accounting for over 60% of a… [+15323 chars]",0.73107356,2025-08-18 03:08:15+00:00,False,False
India environment,BusinessLine,KS Badri Narayanan,"why these 5 it, ev and tech stocks will be in focus on monday, august 18, 2025","Dixon Technologies forms Rs 370 crore JV for display modules with HKC Overseas, Pininfarina increases stake in Signature Srl.",https://www.thehindubusinessline.com/markets/why-these-5-it-ev-and-tech-stocks-will-be-in-focus-on-monday-august-18-2025/article69944146.ece,2025-08-18T01:52:46Z,dixon technologies has formed a rs 370 crore joint venture for display modules manufacturing with chinese company hkc overseas. the dixon technologies-hkc overseas joint venture is for manufacturing … [+2817 chars],0.21517947,2025-08-18 01:52:46+00:00,True,False
India environment,The Indian Express,Asmita Maini,from village roots to global innovation,"In the modest village of Sardhana, Meerut, Verma grew up amidst the rhythms of rural life. His father, a sugarcane processing technologist, was among the first in the family to step away from farming.",https://indianexpress.com/article/cities/chandigarh/from-village-roots-to-global-innovation-10195389/,2025-08-18T01:27:28Z,"from a village school in sardhana to leading a global green-innovation enterprise in chandigarh, vivek vermas story embodies resilience, innovation, and the strength of family support.in the modest v… [+3851 chars]",0.47145903,2025-08-18 01:27:28+00:00,False,False
India environment,BusinessLine,Preeti Mehra,consensus eludes global plastic treaty,United Nations struggles to finalize first plastic pollution treaty as member countries fail to reach consensus on draft text.,https://www.thehindubusinessline.com/specials/clean-tech/consensus-eludes-global-plastic-treaty/article69944404.ece,2025-08-18T01:24:00Z,the united nations effort to finalise the worlds first legally binding treaty to end plastic pollution hit a major roadblock as member countries failed to reach a consensus on the basic parameters of… [+1748 chars],0.71166056,2025-08-18 01:24:00+00:00,False,False
India environment,BusinessLine,Chitra Narayanan,firing up venture capital,"Fireside Ventures' journey from $50 million to $250 million funds, focusing on responsible investing and diverse consumer segments.",https://www.thehindubusinessline.com/specials/corporate-file/firing-up-venture-capital/article69944514.ece,2025-08-18T00:48:00Z,"its been 10 years since fireside ventures was set up by kanwaljit singh, who had earlier cut his teeth on consumer marketing at hul and intel before plunging into investing with carlye group and heli… [+5786 chars]",0.32475972,2025-08-18 00:48:00+00:00,True,False
India environment,Khabarhub.com,Khabarhub,hindu kush himalaya parliamentarians’ meet 2025 begins in kathmandu today,"KATHMANDU: The Hindu Kush Himalaya (HKH) Parliamentarians’ Meet 2025 is set to commence today (Monday) in Kathmandu, bringing together lawmakers and experts from across the region to promote dialogue, coordination, and shared understanding on pressing environ…",https://english.khabarhub.com/2025/18/491404/,2025-08-18T00:45:05Z,"kathmandu: the hindu kush himalaya (hkh) parliamentarians meet 2025 is set to commence today (monday) in kathmandu, bringing together lawmakers and experts from across the region to promote dialogue,… [+1616 chars]",0.935949,2025-08-18 00:45:05+00:00,False,False
India environment,Forbes,"James Morris, Contributor, 
 James Morris, Contributor
 https://www.forbes.com/sites/jamesmorris/",can new nissan leaf restore automaker’s electric vehicle leadership?,"Nissan is finally back with a new Leaf, promising an electric car for the masses. Can this update of one of the pioneering EV models revive the Japanese giant's fortunes?",https://www.forbes.com/sites/jamesmorris/2025/08/17/can-new-nissan-leaf-restore-automakers-electric-vehicle-leadership/,2025-08-17T21:54:04Z,"the third generation nissan leaf was unveiled at evs 38 in gothenburg. james morris tesla might be the poster child of the electric vehicle revolution, but the nissan leaf deserves equal credit for… [+7208 chars]",0.6322377,2025-08-17 21:54:04+00:00,False,False
India environment,PBS,"Primrose Freestone, The Conversation",can air conditioning make you sick? a microbiologist explains,"If an air conditioning system malfunctions or isn’t properly maintained, it can become contaminated with infectious microbes.",https://www.pbs.org/newshour/health/can-air-conditioning-make-you-sick-a-microbiologist-explains,2025-08-17T18:45:13Z,"air conditioning can feel heaven-sent on hot summer days. it keeps temperatures comfortable and controls humidity, making indoor environments tolerable even on the most brutally warm days. but some … [+6479 chars]",0.47364616,2025-08-17 18:45:13+00:00,False,False
India environment,Livemint,Gaurav Laghate,"milkmaid leans on legacy, but misses the fun in latest tv commercial","Ultimately, this ad reassures loyal users but doesn’t break new ground. Sweet, yes, but not sticky. And in today’s advertising, memorability is the real ingredient that counts.",https://www.livemint.com/opinion/columns/milkmaid-leans-on-legacy-misses-the-fun-in-latest-tv-commercial-great-taste-instagram-consumer-attention-dessert-11755419927085.html,2025-08-17T13:49:30Z,"mumbai: nestlé milkmaid has launched a new tv commercial (tvc), conceptualized by bbh india and directed by filmmaker ram madhvani, marking yet another addition to the brands long-running storytellin… [+2018 chars]",0.5949706,2025-08-17 13:49:30+00:00,False,False
India environment,Khabarhub.com,Khabarhub,preparations complete for hkh parliamentarians’ meet 2025,"KATHMANDU: Final preparations have been completed for the Hindu Kush Himalaya (HKH) Parliamentarians’ Meet 2025, scheduled to begin in Kathmandu on Monday. The two-day event aims to foster dialogue, coordination, and shared understanding among parliamentarian…",https://english.khabarhub.com/2025/17/491400/,2025-08-17T09:00:47Z,"kathmandu: final preparations have been completed for the hindu kush himalaya (hkh) parliamentarians meet 2025, scheduled to begin in kathmandu on monday. the two-day event aims to foster dialogue, … [+1685 chars]",0.710763,2025-08-17 09:00:47+00:00,False,False
India environment,The Times of India,PTI,"iit-hyderabad team comes up with tech for driverless vehicles, tests underway for scale up","The technology is viewed as suitable for deployment in locations such as airports, warehouses and large educational or industrial campuses.",https://economictimes.indiatimes.com/tech/technology/iit-hyderabad-team-comes-up-with-tech-for-driverless-vehicles-tests-underway-for-scale-up/articleshow/123343731.cms,2025-08-17T07:38:51Z,"aiming to develop india-specific smart mobility solutions, a team from iit hyderabad has come up with a technology for driverless vehicles to navigate through the institute's campus.the ai based conc… [+2583 chars]",0.69059896,2025-08-17 07:38:51+00:00,False,False
India environment,The Times of India,ET Online,"famous bollywood screenplay writer behind 4 blockbusters once slept in chawls, danced for the rich at parties","Shagufta Rafique, the screenwriter behind Bollywood hits like Aashiqui 2, overcame a childhood marked by poverty and uncertainty. Raised by an adoptive mother, she faced financial hardships that led her to work as a dancer and later in sex work to survive.",https://economictimes.indiatimes.com/magazines/panache/famous-bollywood-screenplay-writer-behind-4-blockbusters-once-slept-in-chawls-danced-for-the-rich-at-parties/articleshow/123343426.cms,2025-08-17T07:24:50Z,"shagufta rafique, the creative mind behind celebrated films such as aashiqui 2 and murder 2, has lived a life as intense and turbulent as the stories she scripted. while audiences know her for crafti… [+4620 chars]",0.37954453,2025-08-17 07:24:50+00:00,True,False
India environment,The Times of India,PTI,centre says forest dept not nodal agency for community forest resource management,"The Ministry of Tribal Affairs has clarified that Gram Sabhas, through their CFRMCs, are solely responsible for preparing Community Forest Resource Management Plans, as per the Forest Rights Act. This clarification addresses concerns arising from a Chhattisga…",https://economictimes.indiatimes.com/news/india/centre-says-forest-dept-not-nodal-agency-for-community-forest-resource-management/articleshow/123343395.cms,2025-08-17T06:58:07Z,the ministry of tribal affairs has clarified that community forest resource management plans (cfrmps) must be prepared by gram sabhas through their community forest resource management committees (cf… [+4383 chars],0.4740166,2025-08-17 06:58:07+00:00,False,False
India environment,BusinessLine,ANI,"gccs fuel boom in india's reskilling market, drawing international interest",GCCs are set to contribute 2 per cent of India's GDP and generate 2.8 million jobs by 2030: ACCA,https://www.thehindubusinessline.com/info-tech/gccs-fuel-boom-in-indias-reskilling-market-drawing-international-interest/article69943324.ece,2025-08-17T06:54:17Z,"india's reskilling market is witnessing accelerated growth, driven by the rapid expansion of global capability centres (gccs) across the country. as demand for advanced digital and technical skills r… [+4933 chars]",0.6418247,2025-08-17 06:54:17+00:00,False,False
India environment,The Times of India,Nikhil Agarwal,rs 5.6 lakh crore shock! tata crown jewel hits worst patch since 2008 crisis. time to panic or buy the fear?,"TCS faces its steepest decline since 2008, losing ₹5.6 lakh crore in market value as FIIs exit IT stocks amid weak demand and AI disruption. While Nifty IT plunges 25% in 2025, mutual funds raise stakes, seeing value in TCS’s reset valuations and strong divid…",https://economictimes.indiatimes.com/markets/stocks/news/rs-5-6-lakh-crore-shock-tata-crown-jewel-hits-worst-patch-since-2008-crisis-time-to-panic-or-buy-the-fear/articleshow/123343296.cms,2025-08-17T06:43:50Z,"shares of tata consultancy services (tcs) have entered their darkest stretch since the 2008 global financial crisis. the crown jewel of the tata group has shed nearly 5.66 lakh crore in market value,… [+2706 chars]",0.47153142,2025-08-17 06:43:50+00:00,False,False
India environment,Livemint,list.metadata.agency,"gccs drive surge in indias reskilling market, attracting international interest","India's reskilling market is witnessing accelerated growth, driven by the rapid expansion of Global Capability Centres (GCCs) across the country.",https://www.livemint.com/companies/news/gccs-drive-surge-in-indias-reskilling-market-attracting-international-interest-11755412724406.html,2025-08-17T06:38:43Z,"new delhi [india], : india's reskilling market is witnessing accelerated growth, driven by the rapid expansion of global capability centres across the country. as demand for advanced digital and t… [+4943 chars]",0.57497823,2025-08-17 06:38:43+00:00,False,False
India environment,The BMJ,"Janatolamakan, M., Lashkari, M., Lehto, R., Negarandeh, R.",perceived barriers to timely diagnosis among iranian women diagnosed with advanced breast cancer: a qualitative study,"Background and objective Timely diagnosis of breast cancer plays a vital role in improving treatment outcomes and increasing patient survival. However, contextual factors such as cultural beliefs, healthcare system structural limitations, and socioeconomic ch…",https://bmjopen.bmj.com/content/15/8/e095826,2025-08-17T06:12:16Z,"introduction breast cancer remains the most prevalent cancer among women, accounting for 31% of new cancer diagnoses in females in 2023.1 recent research evaluating the global burden of cancers amon… [+19824 chars]",0.5471829,2025-08-17 06:12:16+00:00,False,False
India environment,RTE,Adam Maguire,green fables: how firms have misled on sustainability,"Shein has been hit with two fines relating to its misleading sustainability claims, but there's a long history of firms trying to make themselves look more eco-friendly than they actually were, writes Adam Maguire.",https://www.rte.ie/news/business/2025/0817/1528716-greenwashing-business-sustainability/,2025-08-17T06:00:01Z,shein has been hit with its second fine from european regulators in as many months with both including accusations of greenwashing. the chinese fast fashion retailer was accused by italian authoriti… [+11743 chars],0.20218053,2025-08-17 06:00:01+00:00,True,False
India environment,Biztoc.com,reuters.com,"dozens injured after magnitude 6.0 quake strikes sulawesi, indonesia, official says",,https://biztoc.com/x/2e4146ff2dd89e93,2025-08-17T05:01:59Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;why might google have to sell chrome? { window.open(this.href, '_blank'); }, 200); return false;""&gt;how is air canada strike impacting … [+743 chars]",0.054744437,2025-08-17 05:01:59+00:00,True,True
India environment,Trendhunter.com,Amy Duong,biophilic mountain retreats - the villa prakriti biophilic merges design with its landscape (trendhunter.com),"(TrendHunter.com) The Villa Prakriti biophilic in India, merges architecture with its forested landscape. Nestled in the Sahyadri mountains and designed by unTAG, this 4,500-square-foot home unfolds gently along a...",https://www.trendhunter.com/trends/villa-prakriti-biophilic,2025-08-17T05:00:06Z,"the villa prakriti biophilic in india, merges architecture with its forested landscape. nestled in the sahyadri mountains and designed by untag, this 4,500-square-foot home unfolds gently along a slo… [+838 chars]",0.7234477,2025-08-17 05:00:06+00:00,False,False
India environment,Biztoc.com,reuters.com,"erin downgraded to formidable category 4 hurricane, nhc says",,https://biztoc.com/x/d12164acc1e8bcb5,2025-08-17T04:05:42Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;why might google have to sell chrome? { window.open(this.href, '_blank'); }, 200); return false;""&gt;how is air canada strike impacting … [+719 chars]",-0.0691473,2025-08-17 04:05:42+00:00,True,True
India environment,Khabarhub.com,Khabarhub,economic digest: nepal’s business news in a nutshell,"KATHMANDU: Economic Digest offers a concise yet comprehensive overview of significant business happenings in Nepal, presented in easily digestible summaries. The recent economic and policy developments in Nepal reflect a mixed yet proactive approach to growth…",https://english.khabarhub.com/2025/17/491271/,2025-08-17T02:15:31Z,"kathmandu: economic digest offers a concise yet comprehensive overview of significant business happenings in nepal, presented in easily digestible summaries. the recent economic and policy developme… [+10091 chars]",0.8932018,2025-08-17 02:15:31+00:00,False,False
India environment,The Times of India,Vinod Mahanta,more big four pros landing at c-suite spot as firms become leadership pipeline,"The Big Four accounting firms—EY, PwC, KPMG, and Deloitte—are increasingly becoming a significant source of C-suite talent for corporations in India. Industry experts estimate that 30 to 50 leaders transition annually from these firms to corporate boardrooms.",https://economictimes.indiatimes.com/jobs/c-suite/more-big-four-pros-landing-at-c-suite-spot-as-firms-become-leadership-pipeline/articleshow/123337887.cms,2025-08-16T23:31:00Z,"mumbai: the big four are fast emerging as a powerful pipeline of c-suite talent, with their breadth of exposure, sector expertise, commercial acumen and ability to drive change now valued well beyond… [+3691 chars]",0.6821202,2025-08-16 23:31:00+00:00,False,False
India environment,Statetimes.in,statetimes_editor,"seventeen goals, one mission: a better world by 2030","Prof. (Dr) Jaipal SinghSustainable Development Goals (SDGs)were adopted at the United Nations Sustainable Development Summit, held at the UN Headquarters from September 25-27, 2015 in New York City. SDGs is a sincere universal call of 193 UN member states to …",https://statetimes.in/seventeen-goals-one-mission-a-better-world-by-2030/,2025-08-16T18:32:02Z,"prof. (dr) jaipal singhsustainable development goals (sdgs)were adopted at the united nations sustainable development summit, held at the un headquarters from september 25-27, 2015 in new york city. … [+7320 chars]",0.37322623,2025-08-16 18:32:02+00:00,True,False
India environment,The Times of India,Lijee Philip,flying over aerophobia: fighting battles in the mind,"Aerophobia is increasing among air travellers in India. Recent incidents have heightened anxiety. Airlines and airports are taking steps to help nervous flyers. These include training staff, offering courses, and providing emotional support. Bengaluru's Cockp…",https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/flying-over-aerophobia-fighting-the-battles-in-the-mind/articleshow/123336538.cms,2025-08-16T17:30:00Z,"for those who fly, even minor aviation incidents like runway overshoots or emergency landings can erode confidence. for many, taking off and landing is a battle in the mind. fear has always its usual… [+6421 chars]",0.49213693,2025-08-16 17:30:00+00:00,False,False
India environment,Livemint,Anubhav Mukherjee,why does google plan on returning to in-person interviews for new recruits?,Google is planning to bring back its in-person interview practices. The CEO hinted that at least one round of in-person interviews would be conducted to ensure that Google can find the fundamentals in a potential hire.,https://www.livemint.com/companies/news/why-does-google-plan-on-returning-to-in-person-interviews-for-new-recruits-11755344610075.html,2025-08-16T11:59:08Z,"global tech giant google is planning to bring back its in-person interview practices after the company's chief executive officer (ceo), sundar pichai, said that artificial intelligence (ai) has made … [+2317 chars]",0.5997616,2025-08-16 11:59:08+00:00,False,False
India environment,Nakedcapitalism.com,Yves Smith,links 8/16/2025,"Our scintillating daily links: demon weed worries, Long Covid. Putin-Trump ho hum, China economy soft, NZ exodus, UK bond wobbles, IDF Gaza green light, Kristi Noem's free house, RIP Schumer? financial repression blowback? Musk, AI tower of Babel, US rich w/ …",https://www.nakedcapitalism.com/2025/08/links-8-16-2025.html,2025-08-16T10:55:56Z,"archaeologists in mexico discover long-lost city inhabited by maya rebels who resisted the spanish conquest smithsonian (chuck l) exposure to some common pfas changes gene activity, new study finds … [+8499 chars]",0.104914755,2025-08-16 10:55:56+00:00,True,True
India environment,Mental Floss,Lorna Wallace,10 of the scariest airport landings in the world,Terrified of flying? You may want to avoid these airports.,https://www.mentalfloss.com/transportation/planes-airports/scariest-airport-landings,2025-08-16T10:02:00Z,"when it comes to phobias, a fear of flyingknown as aerophobia or aviophobiais one of the most common, topping the list alongside the likes of arachnophobia and claustrophobia. even people who dont su… [+11668 chars]",0.38014197,2025-08-16 10:02:00+00:00,True,False
India environment,The Times of India,Kshitij Anand,"s&p upgrade to boost foreign flows, lower funding costs for indian companies: vishal goenka","India’s S&P rating upgrade to BBB with Stable Outlook is set to lower funding costs for corporates and attract stronger foreign inflows into bonds, says Vishal Goenka of IndiaBonds.com. He sees improved risk-adjusted returns, enhanced global positioning, and …",https://economictimes.indiatimes.com/markets/expert-view/sp-upgrade-to-boost-foreign-flows-lower-funding-costs-for-indian-companies-vishal-goenka/articleshow/123329770.cms,2025-08-16T05:42:38Z,"the recent upgrade of indias sovereign rating by s&amp;p to bbb with a stable outlook is poised to be a game-changer for the countrys corporate bond market, according to vishal goenka, co-founder of … [+4886 chars]",0.54563797,2025-08-16 05:42:38+00:00,False,False
India environment,The Times of India,Kshitij Anand,"s&p upgrade to boost foreign flows, lower funding costs for indian companies: vishal goenka","India’s S&P rating upgrade to BBB with Stable Outlook is set to lower funding costs for corporates and attract stronger foreign inflows into bonds, says Vishal Goenka of IndiaBonds.com. He sees improved risk-adjusted returns, enhanced global positioning, and …",https://economictimes.indiatimes.com/markets/bonds/sp-upgrade-to-boost-foreign-flows-lower-funding-costs-for-indian-companies-vishal-goenka/articleshow/123329770.cms,2025-08-16T05:42:38Z,"the recent upgrade of indias sovereign rating by s&amp;p to bbb with a stable outlook is poised to be a game-changer for the countrys corporate bond market, according to vishal goenka, co-founder of … [+4886 chars]",0.54563797,2025-08-16 05:42:38+00:00,False,False
India environment,Syllad.com,Syllad | The Rising Meghalaya,"independence day 2025: cm conrad k.sangma honours freedom fighters, signals assam border peace and vision for unity","Chief Minister Conrad K. Sangma expressed immense pride as he greeted the citizens of Meghalaya on the 79th Independence Day at J.N. Sports Complex. “It fills my heart with immense pride to greet you on this 79th Independence Day. Today, we remember and pay t…",https://www.syllad.com/independence-day-2025-cm-conrad-k-sangma-honours-freedom-fighters-signals-assam-border-peace-and-vision-for-unity/,2025-08-16T04:57:15Z,"syllad | the rising meghalayaaugust 16, 2025 chief minister conrad k. sangma expressed immense pride as he greeted the citizens of meghalaya on the 79th independence day at j.n. sports complex. it f… [+3271 chars]",0.6084156,2025-08-16 04:57:15+00:00,False,False
India environment,The Indian Express,Venkatesh Kannaiah,"‘tech for good ideas’ are fine, but it is impact at scale that matters: anjali bansal, founder, avaana capital","Anjali spoke to indianexpress.com about tech for good, the need for impact at scale, startups that are making an impact, and the big problems that need to be solved.",https://indianexpress.com/article/technology/tech-news-technology/tech-for-good-impact-at-scale-anjali-bansal-avaana-capital-founder-10191330/,2025-08-16T01:10:13Z,"anjali bansal is the founder of avaana capital, which invests in frontier tech and innovation-led startups in energy, advanced materials, supply chains, agriculture, and food systems.in her previous … [+12102 chars]",0.71516764,2025-08-16 01:10:13+00:00,False,False
India environment,Barca Blaugranes,Renato Gonçalves,"mallorca vs barcelona, la liga: team news, match preview",The domestic treble winners begin their league title defense with a tough road trip,https://www.barcablaugranes.com/barcelona-la-liga/99008/mallorca-barcelona-la-liga-team-news-match-preview-lineups-score-prediction,2025-08-16T01:00:00Z,"competition/round: 2025-26 la liga, matchday 1 barcelona outs &amp; doubts: marc-andré ter stegen, robert lewandowski, oriol romeu, marc bernal (out), joan garcia, wojciech szczesny, héctor fort, ge… [+3995 chars]",0.55015767,2025-08-16 01:00:00+00:00,False,False
India environment,Japan Today,,plastic pollution treaty talks in geneva end without an agreement,Talks on a treaty to address the global crisis of plastic pollution in Geneva ended without an agreement Friday as the session was adjourned with plans to resume at a later date. Nations were meeting for an 11th day at the United Nations office to try to comp…,https://japantoday.com/category/features/environment/negotiators-won%27t-reach-an-agreement-in-geneva-on-a-plastic-pollution-treaty,2025-08-15T21:17:42Z,talks on a treaty to address the global crisis of plastic pollution in geneva ended without an agreement friday as the session was adjourned with plans to resume at a later date. nations were meetin… [+6642 chars],0.87463194,2025-08-15 21:17:42+00:00,False,False
India environment,Forbes,"Scott White, Contributor, 
 Scott White, Contributor
 https://www.forbes.com/sites/scottwhite/",a linchpin of american higher education funding is at risk,Colleges have been relying on full pay international students to finance 50% discount rates.  A reduction could have severe financial consequences.,https://www.forbes.com/sites/scottwhite/2025/08/15/a-linchpin-of-american-higher-education-funding-is-at-risk/,2025-08-15T20:50:13Z,"traveller with suitcase exploring barcelona getty while headlines scream about a potential 40% collapse in new international student enrollment for fall 2025 translating to a 15% overall drop, 150,… [+6883 chars]",0.2870261,2025-08-15 20:50:13+00:00,True,False
India environment,GlobeNewswire,Foresight Autonomous Holdings Ltd.,foresight reports second quarter 2025 and first half 2025 financial results,"NESS ZIONA, Israel, Aug. 15, 2025 (GLOBE NEWSWIRE) -- Foresight Autonomous Holdings Ltd. (Nasdaq and TASE: FRSX) (“Foresight” or the “Company”), an innovator in 3D perception systems, today reported financial results for the second quarter and first half of 2…",https://www.globenewswire.com/news-release/2025/08/15/3134465/0/en/Foresight-Reports-Second-Quarter-2025-and-First-Half-2025-Financial-Results.html,2025-08-15T20:05:00Z,"ness ziona, israel, aug. 15, 2025 (globe newswire) -- foresight autonomous holdings ltd. (nasdaq and tase: frsx) (foresight or the company), an innovator in 3d perception systems, today reported fina… [+37611 chars]",0.5256691,2025-08-15 20:05:00+00:00,False,False
India environment,The Times of India,ET Bureau,"celebrating freedom with reforms: modi promises advancements in defence, technology, manufacturing, and major development schemes","Narendra Modi government is gearing up for next GST reforms by October. On Independence day, Modi unveiled Rs 1 lakh crore jobs programme. PM also assured the nation that India will become the third-largest economy soon. PM Viksit Bharat Rozgar Yojana will fa…",https://economictimes.indiatimes.com/news/india/celebrating-freedom-with-reforms-modi-promises-advancements-in-defence-technology-manufacturing-and-major-development-schemes/articleshow/123326375.cms,2025-08-15T19:50:51Z,"prime minister narendra modi announced a diwali gift for the people two months ahead of the festival, declaring that the next set of goods and services tax (gst) reforms will be in place by october, … [+5473 chars]",0.33237246,2025-08-15 19:50:51+00:00,True,False
India environment,The Times of India,Urmi Goswami,global plastic treaty talks end without deal amid sharp rifts,Negotiations for a global plastic pollution treaty in Geneva concluded without an agreement after nearly two weeks. Countries failed to reconcile differences on reducing plastic polymer production and addressing health impacts. While some nations advocated fo…,https://economictimes.indiatimes.com/news/international/world-news/global-plastic-treaty-talks-end-without-deal-amid-sharp-rifts/articleshow/123326481.cms,2025-08-15T19:50:24Z,"new delhi: after nearly two weeks of negotiations in geneva, talks to finalise an international treaty to combat plastic pollution ended in the early hours of friday without an agreement.the geneva m… [+3053 chars]",0.75838727,2025-08-15 19:50:24+00:00,False,False
India environment,CBC News,,global plastics treaty negotiations fail to reach a consensus — again,"Worldwide plastic production is on course to triple by 2060, but there are no immediate plans to resume efforts to create a legally binding global treaty to end plastic pollution.",https://www.cbc.ca/news/science/global-plastics-treaty-consensus-1.7610277,2025-08-15T19:49:54Z,"what was supposed to be the final round of negotiations for a legally binding global treaty to end plastic pollution has failed to reach a consensus. after delegates spent 10 days in geneva, switzer… [+5700 chars]",0.7513014,2025-08-15 19:49:54+00:00,False,False
India environment,WSB Atlanta,Jennifer Mcdermott,failed plastics negotiations in geneva leave world few options to confront growing pollution crisis,Talks on a treaty to address the global crisis of plastic pollution in Geneva ended without an agreement Friday,https://www.wsbtv.com/news/failed-plastics/YK4YJ7ZXSBF5HNMCCIAYKJA3HI/,2025-08-15T18:13:47Z,"geneva — (ap) negotiations to reach a major treaty to end growing plastic pollution around the world fell apart on friday, with delegates in switzerland adjourning with no immediate plans to resume. … [+6375 chars]",0.7762179,2025-08-15 18:13:47+00:00,False,False
India environment,National Observer,Jennifer Mcdermott,"geneva plastics negotiations fall apart, leaving few avenues to tackle the pollution crisis","For any proposal to make it into the treaty, every nation must agree. India, Saudi Arabia, Iran, Kuwait, Vietnam and others have said that consensus is vital to an effective treaty. Some countries want to change the process so decisions may be made by a vote …",https://www.nationalobserver.com/2025/08/15/news/geneva-plastics-negotiations-fall-pollution-crisis,2025-08-15T16:30:26Z,"geneva (ap) negotiations to reach a major treaty to end growing plastic pollution around the world fell apart on friday, with delegates in switzerland adjourning with no immediate plans to resume. t… [+6044 chars]",0.8258126,2025-08-15 16:30:26+00:00,False,False
India environment,Sky.com,,queen appears emotional after 'off script' comments by veteran about king,"The Queen appeared emotional as a war veteran paid tribute to the ""brave king"" at a VJ Day memorial event following his cancer diagnosis.",https://news.sky.com/story/queen-appears-emotional-following-off-script-comments-about-king-at-vj-event-13412250,2025-08-15T16:28:00Z,"the queen appeared emotional as a war veteran paid tribute to the ""brave king"" at a vj day memorial event following his cancer diagnosis. the king and camilla joined sir keir starmer and 33 veterans… [+3422 chars]",0.6347607,2025-08-15 16:28:00+00:00,False,False
